%%%%%%%%%%%%%%%%%%%%
% Data-Description %
%%%%%%%%%%%%%%%%%%%%
%
%                                 Japanese vowels
% 
% Data Type
% 
%    multivariate time series.
% 
% Abstract
% 
%    This dataset records 640 time series of 12 LPC cepstrum coefficients
%    taken from nine male speakers.
% 
% Sources
% 
%     Original Owner and Donor
% 
% Mineichi Kudo, Jun Toyama, Masaru Shimbo
% [1]Information Processing Laboratory
% Division of Systems and Information Engineering
% Graduate School of Engineering
% Hokkaido University, Sapporo 060-8628, JAPAN
% {[2]mine,[3]jun,[4]shimbo}@main.eng.hokudai.ac.jp
% 
%    Date Donated: June 13, 2000
% 
% Data Characteristics
% 
%    The data was collected for examining our newly developed classifier
%    for multidimensional curves (multidimensional time series). Nine male
%    speakers uttered two Japanese vowels /ae/ successively. For each
%    utterance, with the analysis parameters described below, we applied
%    12-degree linear prediction analysis to it to obtain a discrete-time
%    series with 12 LPC cepstrum coefficients. This means that one
%    utterance by a speaker forms a time series whose length is in the
%    range 7-29 and each point of a time series is of 12 features (12
%    coefficients).
% 
%    The number of the time series is 640 in total. We used one set of 270
%    time series for training and the other set of 370 time series for
%    testing.
% 
%     Number of Instances (Utterances)
% 
%      * Training: 270 (30 utterances by 9 speakers. See file
%        'size_ae.train'.)
%      * Testing: 370 (24-88 utterances by the same 9 speakers in different
%        opportunities. See file 'size_ae.test'.)
% 
%     Length of Time Series
% 
%      * 7 - 29 depending on utterances
% 
%     Number of Attributes
% 
%      * 12 real values
% 
%     Analysis parameters
% 
%      * Sampling rate : 10kHz
%      * Frame length : 25.6 ms
%      * Shift length : 6.4ms
%      * Degree of LPC coefficients : 12
% 
% Data Format
% 
%     Files
% 
%      * Training file: ae.train
%      * Testing file: ae.test
% 
%     Format
% 
%    Each line in ae.train or ae.test represents 12 LPC coefficients in the
%    increasing order separated by spaces. This corresponds to one analysis
%    frame.
% 
%    Lines are organized into blocks, which are a set of 7-29 lines
%    separated by blank lines and corresponds to a single speech utterance
%    of /ae/ with 7-29 frames.
% 
%    Each speaker is a set of consecutive blocks. In ae.train there are 30
%    blocks for each speaker. Blocks 1-30 represent speaker 1, blocks 31-60
%    represent speaker 2, and so on up to speaker 9. In ae.test, speakers 1
%    to 9 have the corresponding number of blocks: 31 35 88 44 29 24 40 50
%    29. Thus, blocks 1-31 represent speaker 1 (31 utterances of /ae/),
%    blocks 32-66 represent speaker 2 (35 utterances of /ae/), and so on.
% 
% Past Usage
% 
%    M. Kudo, J. Toyama and M. Shimbo. (1999). "Multidimensional Curve
%    Classification Using Passing-Through Regions". Pattern Recognition
%    Letters, Vol. 20, No. 11--13, pages 1103--1111.
% 
% Acknowledgements, Copyright Information, and Availability
% 
%    If you publish any work using the dataset, please inform the donor.
%    Use for commercial purposes requires donor permission.
% 
% References and Further Information
% 
%    Similar data are available for different utterances /ei/, /iu/, /uo/,
%    /oa/ in addition to /ae/. Please contact the donor if you are
%    interested in using this data.
%      _________________________________________________________________
% 
% 
%     [5]The UCI KDD Archive
%     [6]Information and Computer Science
%     [7]University of California, Irvine
%     Irvine, CA 92697-3425
% 
%    Last modified: June 14, 2000
% 
% References
% 
%    1. http://ips9.main.eng.hokudai.ac.jp/index_e.html
%    2. mailto:mine@main.eng.hokudai.ac.jp
%    3. mailto:jun@main.eng.hokudai.ac.jp
%    4. mailto:shimbo@main.eng.hokudai.ac.jp
%    5. http://kdd.ics.uci.edu/
%    6. http://www.ics.uci.edu/
%    7. http://www.uci.edu/
%%%%%%%%%%%%%%%%%%%%
% Task-Description %
%%%%%%%%%%%%%%%%%%%%
%                                 Japanese vowels
% 
% Task Type
% 
%    classification, speaker identification
% 
% Sources
% 
%     Original Owner and Donor
% 
% Mineichi Kudo, Jun Toyama, Masaru Shimbo
% [1]Information Processing Laboratory
% Division of Systems and Information Engineering
% Graduate School of Engineering
% Hokkaido University, Sapporo 060-8628, JAPAN
% {[2]mine,[3]jun,[4]shimbo}@main.eng.hokudai.ac.jp
% 
%    Date Donated: June 13, 2000
% 
% Problem Description
% 
%    Distinguish nine male speakers by their utterances of two Japanese
%    vowels /ae/.
% 
% Other Relevant Information
% 
%    The training file 'ae.train' was used for constructing the classifier
%    and the test file 'ae.test' was used for obtaining the generalization
%    classification rate.
% 
% Results
% 
%    Results for this dataset are reported in:
% 
%    M. Kudo, J. Toyama and M. Shimbo. (1999). "Multidimensional Curve
%    Classification Using Passing-Through Regions". Pattern Recognition
%    Letters, Vol. 20, No. 11--13, pages 1103--1111.
% 
%    The classifier proposed in the paper showed the classification rate of
%    94.1%, while, a 5-state continuous Hidden Markov Model attained up to
%    96.2%. However, the proposed classifier was shown in the paper to be
%    able to handle a great variety of datasets. In addition, the
%    classifier helps people to have some intuition about what the obtained
%    classification rule is and how the rule will work.
%      _________________________________________________________________
% 
% 
%     [5]The UCI KDD Archive
%     [6]Information and Computer Science
%     [7]University of California, Irvine
%     Irvine, CA 92697-3425
% 
%    Last modified: June 30, 1999
% 
% References
% 
%    1. http://ips9.main.eng.hokudai.ac.jp/index_e.html
%    2. mailto:mine@main.eng.hokudai.ac.jp
%    3. mailto:jun@main.eng.hokudai.ac.jp
%    4. mailto:shimbo@main.eng.hokudai.ac.jp
%    5. http://kdd.ics.uci.edu/
%    6. http://www.ics.uci.edu/
%    7. http://www.uci.edu/
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: first
%

@relation JapaneseVowels

@attribute speaker {1,2,3,4,5,6,7,8,9}
@attribute utterance INTEGER
@attribute frame INTEGER
@attribute coefficient1 REAL
@attribute coefficient2 REAL
@attribute coefficient3 REAL
@attribute coefficient4 REAL
@attribute coefficient5 REAL
@attribute coefficient6 REAL
@attribute coefficient7 REAL
@attribute coefficient8 REAL
@attribute coefficient9 REAL
@attribute coefficient10 REAL
@attribute coefficient11 REAL
@attribute coefficient12 REAL

@data
1,2,21,1.589158,-0.526371,0.437124,-0.069075,0.280104,-0.006222,-0.121158,-0.310310,-0.148690,-0.075240,-0.245672,0.131027
1,2,22,1.519606,-0.524418,0.443297,0.032485,0.323836,-0.069800,-0.170755,-0.391098,-0.098999,-0.029453,-0.198052,0.127282
1,2,23,1.452399,-0.623031,0.527393,0.222107,0.268061,-0.120266,-0.179147,-0.396988,-0.063600,-0.045650,-0.184570,0.102709
1,2,24,1.370862,-0.621346,0.600771,0.283197,0.250333,-0.180777,-0.191649,-0.353358,-0.044004,-0.105327,-0.193044,0.119152
1,2,25,1.307289,-0.600573,0.620979,0.385506,0.210833,-0.251575,-0.228647,-0.305328,-0.014519,-0.167528,-0.175811,0.088565
1,2,26,1.334578,-0.542157,0.558104,0.470417,0.229124,-0.263825,-0.251754,-0.331181,-0.007968,-0.188285,-0.138610,0.054478
1,3,1,1.462484,0.174066,0.505133,-0.374302,-0.362125,-0.400335,-0.137429,-0.000830,0.053888,-0.237630,0.120636,0.193254
1,3,2,1.309815,0.120183,0.503046,-0.327562,-0.356789,-0.445498,-0.060423,-0.007899,0.041605,-0.231087,0.121053,0.202386
1,3,3,1.418207,0.015721,0.589994,-0.310586,-0.477019,-0.367101,-0.120849,0.066952,-0.023859,-0.224317,0.175298,0.156670
1,3,4,1.585858,-0.148691,0.696888,-0.433672,-0.369871,-0.325267,-0.192924,0.124440,-0.041498,-0.208580,0.129806,0.146745
1,3,5,1.651997,-0.179020,0.557650,-0.352440,-0.286346,-0.303667,-0.210818,0.104599,0.040954,-0.219516,0.022768,0.187322
1,3,6,1.486123,-0.091183,0.336031,-0.131567,-0.333492,-0.258345,-0.201333,0.043862,0.073675,-0.247160,-0.002587,0.190969
1,3,7,1.612464,-0.274628,0.390098,-0.212909,-0.222670,-0.244786,-0.217033,0.010084,0.049756,-0.244240,-0.040954,0.207889
1,3,8,1.723449,-0.390642,0.417834,-0.246235,-0.193408,-0.197558,-0.173189,0.070316,-0.015199,-0.344519,-0.048362,0.248583
1,3,9,1.908451,-0.580881,0.431328,-0.259862,-0.209985,-0.079670,-0.147213,0.134547,-0.051157,-0.451099,-0.077406,0.226654
1,3,10,2.125260,-0.826085,0.488411,-0.281048,-0.163277,-0.008763,-0.186260,0.124482,-0.054817,-0.464356,-0.132886,0.172822
1,3,11,1.990155,-0.935262,0.470629,-0.153762,-0.091035,0.035063,-0.258664,0.058584,-0.014116,-0.473753,-0.146977,0.197983
1,3,12,2.080310,-1.042286,0.525433,-0.104984,0.011769,0.078796,-0.371083,-0.013916,-0.020054,-0.478964,-0.093402,0.230359
1,3,13,1.669360,-0.679862,0.256937,0.069152,0.122822,0.099089,-0.408978,-0.108924,-0.046027,-0.432718,-0.059613,0.247765
1,3,14,1.882291,-0.885675,0.428198,0.002923,0.265651,0.115176,-0.406025,-0.163888,-0.123137,-0.360651,-0.031532,0.200109
1,3,15,1.626219,-0.707890,0.336811,0.044792,0.346950,0.066190,-0.332076,-0.116821,-0.226604,-0.362263,0.004972,0.161445
1,3,16,1.260190,-0.485673,0.234296,0.141639,0.307890,0.124684,-0.332177,-0.168295,-0.174656,-0.385416,-0.004726,0.184454
1,3,17,1.274111,-0.546423,0.296681,0.152304,0.312420,0.194313,-0.420622,-0.185050,-0.141055,-0.320440,0.020870,0.099264
1,3,18,1.452900,-0.704247,0.378652,0.242781,0.311237,0.192922,-0.452417,-0.181490,-0.116275,-0.295192,0.053308,0.064990
1,3,19,1.572425,-0.867819,0.452938,0.296080,0.312264,0.161462,-0.416084,-0.171377,-0.106756,-0.303018,0.042348,0.079769
1,3,20,1.565221,-0.811536,0.483607,0.264737,0.340265,0.173855,-0.421479,-0.181123,-0.093458,-0.289787,0.043696,0.066179
1,3,21,1.671099,-0.910977,0.587177,0.225236,0.370719,0.147173,-0.431996,-0.146687,-0.106379,-0.296911,0.065611,0.046339
1,3,22,1.633764,-0.935421,0.574273,0.269021,0.371818,0.119741,-0.396788,-0.122981,-0.152855,-0.268283,0.095911,-0.015915
1,4,1,1.160837,0.078806,0.237706,-0.010878,-0.393053,-0.744686,0.173073,-0.012922,-0.071948,0.028707,0.074820,0.146297
1,4,2,1.217979,-0.043693,0.378571,-0.055125,-0.399601,-0.756213,0.189754,0.014265,-0.099093,0.038970,0.049702,0.164537
1,4,3,1.234654,-0.107083,0.504189,-0.151549,-0.409837,-0.666554,0.176855,0.024257,-0.085188,0.005654,-0.007566,0.168465
1,4,4,1.457268,-0.318523,0.427336,-0.127365,-0.399821,-0.612514,0.236434,0.039318,-0.129377,-0.053426,-0.064975,0.131102
1,4,5,1.534783,-0.414512,0.273407,-0.008643,-0.452153,-0.532525,0.275157,0.032256,-0.135727,-0.158885,-0.070709,0.073425
1,4,6,1.505516,-0.466125,0.317178,-0.065880,-0.476936,-0.353201,0.165807,0.006522,-0.077765,-0.253737,-0.153013,0.116918
1,4,7,1.552154,-0.535885,0.410055,-0.182647,-0.438259,-0.233271,0.085723,0.030157,-0.077588,-0.336853,-0.190216,0.165516
1,4,8,1.497978,-0.674320,0.473896,-0.228218,-0.376289,-0.168635,-0.002026,0.034234,-0.082042,-0.352695,-0.204131,0.165831
1,4,9,1.543273,-0.853992,0.582981,-0.157712,-0.365579,-0.095108,-0.108669,0.035963,-0.057307,-0.386457,-0.185253,0.168280
1,4,10,1.623602,-0.883008,0.573858,-0.090257,-0.334159,-0.047162,-0.160032,0.009218,-0.043002,-0.406532,-0.161626,0.178910
1,4,11,1.626277,-0.844833,0.555010,-0.044239,-0.308894,-0.003722,-0.225799,-0.068490,-0.008632,-0.340455,-0.155957,0.139002
1,4,12,1.634630,-0.846960,0.575776,0.038173,-0.245206,0.029938,-0.301001,-0.122305,0.014359,-0.281971,-0.146793,0.083612
1,4,13,1.658470,-0.880809,0.595335,0.013667,-0.056339,-0.017231,-0.331172,-0.102574,-0.097225,-0.266548,-0.025202,0.030883
1,4,14,1.653296,-0.987157,0.733377,0.012034,0.003833,0.031168,-0.372246,-0.133379,-0.122980,-0.258230,0.034436,0.008776
1,4,15,1.704241,-1.078002,0.869738,-0.023985,0.000518,0.089610,-0.418634,-0.165928,-0.109833,-0.251303,0.034556,-0.025393
1,4,16,1.556289,-1.043587,0.909457,-0.018181,0.018808,0.033865,-0.410164,-0.134829,-0.178459,-0.244507,0.090128,-0.077927
1,4,17,1.421861,-1.056354,0.874371,0.061409,0.073847,-0.015790,-0.410899,-0.098065,-0.207248,-0.267319,0.119465,-0.098507
1,4,18,1.311350,-1.039592,0.838275,0.083326,0.138074,-0.001436,-0.399484,-0.100748,-0.244054,-0.277060,0.133377,-0.090556
1,4,19,1.175227,-0.937689,0.701567,0.200096,0.201766,-0.031186,-0.363746,-0.090629,-0.279473,-0.281225,0.130948,-0.082822
1,4,20,1.335523,-1.090194,0.832941,0.144356,0.217119,-0.074302,-0.395826,-0.056330,-0.283548,-0.268979,0.098660,-0.098007
1,5,1,1.665670,-0.251224,0.309710,-0.371666,-0.311727,-0.520932,-0.215930,0.255584,0.048732,-0.115333,0.063014,0.156787
1,5,2,1.685376,-0.305126,0.339418,-0.455499,-0.259315,-0.502600,-0.195365,0.185427,0.076114,-0.106838,-0.036998,0.200715
1,5,3,1.541171,-0.238987,0.295073,-0.447638,-0.200163,-0.495071,-0.189373,0.123212,0.130086,-0.125721,-0.100226,0.232676
1,5,4,1.479049,-0.278182,0.351733,-0.476356,-0.134112,-0.463027,-0.258962,0.179394,0.077287,-0.159460,-0.060428,0.203395
1,5,5,1.602405,-0.359135,0.370285,-0.490972,-0.114847,-0.473727,-0.209386,0.131919,0.008094,-0.178367,-0.121264,0.271936
1,5,6,1.616784,-0.373741,0.264209,-0.391096,-0.065920,-0.523488,-0.100301,0.046133,-0.076248,-0.176394,-0.157841,0.329654
1,5,7,1.560852,-0.324320,0.084280,-0.169021,-0.058893,-0.557847,-0.032517,0.049321,-0.134548,-0.193288,-0.088907,0.251756
1,5,8,1.586381,-0.335201,0.094031,-0.119184,0.027851,-0.475723,-0.169229,0.060178,-0.188224,-0.164090,-0.045568,0.149243
1,5,9,1.552360,-0.425376,0.199152,-0.039058,0.076220,-0.416775,-0.228764,0.065394,-0.183333,-0.120764,-0.088878,0.042436
1,5,10,1.756285,-0.615969,0.208466,-0.047114,0.212092,-0.417191,-0.204745,-0.049585,-0.189937,-0.075709,-0.209564,0.074583
1,5,11,1.678263,-0.668299,0.309991,-0.106823,0.256535,-0.295843,-0.245288,-0.148974,-0.158393,-0.059683,-0.293401,0.088550
1,5,12,1.650660,-0.744537,0.377687,-0.010016,0.242530,-0.280315,-0.297346,-0.186301,-0.153023,-0.047579,-0.245426,0.047008
1,5,13,1.627512,-0.753931,0.230844,0.148994,0.216088,-0.276850,-0.232040,-0.227556,-0.168355,-0.094685,-0.181778,0.061112
1,5,14,1.612174,-0.724072,0.121253,0.269891,0.333275,-0.345888,-0.170601,-0.171993,-0.272781,-0.098009,-0.111772,0.055630
1,5,15,1.560036,-0.706304,0.164484,0.308054,0.304618,-0.246276,-0.181531,-0.209579,-0.260218,-0.130769,-0.062059,0.084525
1,5,16,1.513187,-0.782704,0.289054,0.256406,0.237954,-0.123745,-0.210291,-0.278591,-0.193769,-0.139636,-0.087060,0.118787
1,5,17,1.463309,-0.796814,0.355130,0.238131,0.252769,-0.083810,-0.272680,-0.239268,-0.162374,-0.159496,-0.071656,0.087922
1,5,18,1.449662,-0.922675,0.480473,0.224269,0.227253,0.028260,-0.391606,-0.183462,-0.123246,-0.221048,-0.000435,0.035291
1,5,19,1.361718,-0.960896,0.559628,0.226486,0.235033,0.063513,-0.455297,-0.159983,-0.100619,-0.258410,0.037011,0.008935
1,5,20,1.254506,-0.869107,0.554876,0.280537,0.260423,-0.019200,-0.447082,-0.113791,-0.110484,-0.289957,0.039887,0.026577
1,5,21,1.251355,-0.875268,0.593917,0.332128,0.276972,-0.106350,-0.387802,-0.113938,-0.130651,-0.258918,0.002197,0.021173
1,6,1,1.316781,0.208962,0.247252,-0.122314,-0.291894,-0.538407,0.038262,0.028536,-0.165629,-0.145149,0.112608,0.108192
1,6,2,1.546594,0.153905,0.208579,-0.126525,-0.347069,-0.575495,0.129119,0.029862,-0.120890,-0.077795,0.037846,0.080831
